根词名称,行业词数量,长尾词数量
ksz8895,6,8
ss34a,6,20
sm8952a,5,7
imp811teus,4,5
ad7892,6,7
ad667,7,25
m5218al,6,25
zjy5101,6,8
74lvc16t245,6,8
rj24,8,67
51125a,6,29
ltc4411,6,6
ps7516,4,90
d401a,7,53
lf35,6,23
lm5001,6,27
rt424024,8,30
cyrf6936,7,52
sm5840,6,23
fhp8n60,4,58
f501d,5,23
ad7798,6,19
rtd2136r,7,24
ncp1200p100,6,9
thc63lvdm83r,6,7
gs3663,6,8
pcm1803a,6,12
ad8330,6,23
mc908gp32,7,25
gr8874,6,47
stp80nf70,6,13
semiteh,6,24
sp5628p,7,42
hef4069,10,37
aw8010csr,4,4
irf9310,6,9
td62004,6,13
ade7752,7,16
ds80c320,6,17
ir908,6,9
sc3610d,6,52
3000pe,6,81
lm3658,5,9
au9254a21,6,8
hc125,6,18
xcf32p,7,38
pic16f722a,5,14
xc6204b332mr,6,7
sg6859adz,6,23
cd4048,6,5
la78040b,6,57
ssd1963ql9,5,18
rtl8309g,6,14
sim5360e,6,17
tc7662a,6,9
bd5451efv,8,17
atf16v8,6,19
mcp2561,5,22
j118,7,106
dm3at,4,5
sti7105,7,11
sti5105alc,6,14
msp430f1101,6,8
mpc508ap,4,28
ad2s1205wstz,6,8
ad2s80a,5,16
etk3699,6,34
25q64fv,7,29
45ct,6,103
ad598,6,48
ad623arz,5,10
at80c52,6,22
835nl,5,8
tda18273,10,17
b2100,5,228
as78l05,6,14
lt3791,7,14
74hct373,6,11
cr5228,6,33
mst739ku,6,13
1n5391,6,11
b82793s0513n201,7,9
cd4521,6,17
sr320,10,119
max6369,6,9
bd9488,7,27
tp3057,5,38
att7039,6,15
5501,36,7328
upc1350c,8,22
9nm60n,6,22
ada4841,5,10
ad7923,6,12
74ls11n,5,11
1016dg,4,8
atmel1502,6,6
ct3582,6,48
hm62256,6,14
rsm485cht,6,15
aqv252g,8,17
ztp7106t,4,5
ncp1393,6,21
fl128saif00,6,11
ht7233,6,11
ht9032c,6,11
ds1245y,6,8
tbc25ds,6,11
at25sf041,5,9
12sa,5,58
sgm321,6,13
tle4250,5,3
i7814hs,6,15
a3977slp,5,6
p6ke30a,6,31
ad8608,6,14
g6s2,6,410
121y,6,31
sn74hc151n,6,19
sma4032,6,12
1a83,5,8
lg9110s,5,11
mtfc32gjddq,4,7
tv1013,4,13
upc1031h2,6,14
smd16,6,14
ir21531,9,20
bit3252a,6,30
fm25l16b,5,19
opa4340,5,17
d3sb,5,23
dac8554,7,17
tps40170,5,13
2tqg144c,3,6
lm388,7,36
hy3906,8,10
saa7310gp,3,14
ltc1563,5,10
w6253,6,45
sp10100,6,12
opa656u,6,11
pic18f26k80,7,13
wrb2405s,4,11
as3842,7,21
skbpc3516,6,31
asemb,6,19
91531,9,32
lc201v02,7,16
kmq8x000sa,3,13
sn74hc595,5,64
max202cpe,6,23
sa1117,7,21
sn74hc,6,20
ds12887a,6,17
mk64fn1m0vlq12,4,7
imx6d,6,100
fgl60n170d,7,13
dsei12,4,7
fpf,17,709
ds1339u,2,6
gd25lq64cvig,6,7
ams1117cd,5,14
bq40z60,6,18
kmqn1000sm,4,5
sgm8903,6,22
adns9800,6,22
at04,6,115
100uf25v,6,34
8050s,8,83
tps65167a,8,16
fzt751,6,18
ua741ad,6,14
lm7372,7,7
k1794,6,53
mt48lc4m16a2p,5,6
rhrp860,7,19
lm101a,7,12
sn65hvd230d,4,13
stm32f030k6,6,37
je182g,6,13
mj21194,6,37
mp2467,5,15
1r0k,5,18
05cc0w,8,10
p21sa383,7,89
29f64g08acme2,8,11
sn75179b,6,13
6d90,9,113
3dk2b,7,28
ta7358,6,87
stk4392,7,49
46v32m16,3,13
m21g9vmc,6,12
fp50r12kt4,6,21
nlsx4014,5,9
tea1506,6,29
p9nk60zfp,6,14
tl2336ml,8,33
f71808eu,6,6
cp2105,6,39
as1360,5,15
sw329,6,137
ht7660,7,21
tb2930,6,24
3401a,4,51
sii9022,5,19
an5607nk,6,19
la7222,6,7
93c66a,6,19
la6541,6,26
a54sx72a,5,13
ap384,6,23
h5tq2g63gfr,6,10
tja1054,6,26
cd40147,8,24
stps30h100ct,6,9
13009k,8,37
alj2302,7,42
35ea,5,14
16io5,1,2
fp40r12ke3,6,18
lme49740ma,7,19
bq07a,6,19
c7v5,5,33
aod514,6,8
hv5812,5,10
tea1521,6,10
wt7502,6,30
7mbp150ra120,4,9
ep2c35f484c8,6,6
txs0108epwr,6,17
op07cdr,5,11
op27gpz,6,21
mc34067p,7,14
71m6103,3,3
lf351n,7,18
aon6504,7,13
ps176hdm,3,13
tda1175p,5,21
93lc56bt,5,5
irfb4110pbf,6,7
sw201,6,135
7311,39,2304
mt8223,6,37
tda5140a,7,11
24lc16bt,4,7
c1845,8,51
kia1117,5,16
24n60c3,6,22
m513,9,95
aduc842,6,26
hmc2003,7,11
bs108,5,21
sgm358ys,7,21
rtl8761at,5,13
tc4427eoa,5,6
nce40h21,6,7
av101,5,99
mp850,6,20
an7223,8,24
ctsr,8,35
fdn335n,5,7
hef4011,5,28
stps,232,824
cg0603mlc,3,8
el1018,3,30
d78f0535a,6,12
qfab,8,20
g2j1,4,7
7815bt,6,10
10nm60n,6,24
ke300ca,0,1
br36,7,44
ht7039,6,8
la1836,7,44
uc3825adw,6,8
mt4805,6,11
g40n60ufd,6,14
58bby,6,14
sy6288,6,13
sta1052,6,17
hef4001,7,14
ba328,8,83
dac8532,7,24
29f040,6,11
ad8139,6,14
ep2c20,6,15
ltc3786,6,9
tip35,6,44
1n5349b,6,15
ns4263,6,100
atj2063n,6,16
adc0816,6,14
48lc4m16a2,6,11
ep2c20q240c8n,4,5
034ne7n,2,13
lm25116,6,23
cx93011,4,9
cs0801s,4,9
stv9381,7,57
yss920b,7,40
attiny88,5,15
spw17n80c3,6,9
nce15h10,5,9
tda7240,8,51
tas5548,6,24
1n5819hw,5,13
icm556,6,6
mt9m001c12stm,5,8
74lvch162245,6,6
max490e,6,18
ht68f002,4,21
dsek60,1,4
lm5020,6,27
z2152,5,12
lnk626,7,53
opa128lm,6,37
d78f0535,6,12
apw8720a,6,11
ps2811,3,8
uc2525adw,6,10
lnk623,6,29
mc1391p,6,9
234p,5,49
74hc1g66gw,3,8
TNY290,9,30
lps6235,4,6
bzx55,1,7
bl8506,5,14
mc56f8356,1,5
ad8607,1,12
ucc3895dw,4,14
lpc2138fbd64,6,11
tl7660,6,15
epcq256,6,9
mc14513bcp,7,14
md2732a,1,2
rx98,2,7
c5103,5,33
am5766,5,19
j0011d21b,4,7
lb1838,5,7
hr911105,5,27
lt1172,6,15
d1273a,3,67
lb1836,5,16
2n3393,5,9
max3223,5,24
ep2c5,5,32
1n4625,5,7
212d5,5,29
6a6,5,153
ru4d,9,45
m37160m8,6,35
ad8532,5,13
bts712n1,5,9
lm45,6,45
stps20,5,17
iss355,5,12
c337,6,44
tda7088t,5,27
74hc30,5,23
stv6888,5,18
ad7683,5,20
mq138,5,94
8007b,5,24
max6495,5,9
r9128d,5,107
sr5150,6,44
atmlh946,5,7
xc3s50a,5,22
max743,4,18
tk98p01,5,10
c4138,5,47
bc847bw,4,6
ne5532an,6,83
tda7513,4,9
ucc2803,5,20
fan7554,6,14
dac8411,5,10
c0402,5,50
xcf04s,5,17
24le1,5,47
gd25q16b,5,8
sn74hc595d,5,17
fdd6637,5,6
mc74hc573,5,15
mcp9800,5,11
mc9s08lg32,5,5
mt6166v,5,18
ht46r002,6,33
pic16f636,5,16
max629,5,13
mt29f2g08abaeawp,5,7
ba5417,8,64
at91sam7x512,4,9
hx4004,6,25
6b8p,5,72
hy57v561620,5,19
lc863528b,5,35
ad9822,6,25
ad421brz,5,8
tlp352,5,24
lm5010,5,24
lm2902m,4,12
lm335z,6,11
lm324m,5,32
mcc6288,5,24
13001s,5,33
max16820,5,9
gbu806,5,25
udd32c03l01,5,5
sc6200,5,19
bb66pc,2,6
6r199p,5,27
m430f135,7,27
max536,5,11
sm1612,5,40
2n3053,7,22
ts6121a,5,6
ac1501,4,12
adp3303,5,7
ads1147,5,7
ip113s,4,9
221y,5,60
2n6508,5,36
tps2811,5,15
n3904,6,25
bp3315,5,10
b82790,4,10
bsp297,5,7
op484,5,7
mc3363,4,29
bq24740,6,15
bq24725,5,32
bq24751,5,18
bq2022,5,7
ac03f,5,18
mc3406,6,23
74als138,6,27
cx20709,5,18
fm24c04b,6,8
sn8p2722pb,6,27
stc12c5a60,5,46
fds8958a,3,9
ref5040,5,14
ref1004,5,6
z8d168u,5,25
ncp3065,4,7
lt3755,4,22
c2371,5,73
2sc3279,5,10
xl1225,7,41
tda7370b,3,17
opa569,5,10
cs4863,5,16
her102,5,8
kia78l05f,4,3
op279,5,26
s10k275,6,16
4n38,5,7
cs9803,5,31
ssl2101t,5,21
pmbs3904,6,12
lg3641,5,21
ms3110,5,17
cm052b,5,18
w25q32fv,6,30
lsm330,5,8
tm4c123gh6pz,5,4
at29c040,4,14
gd25q32bsig,5,5
a3pe3000l,3,12
au9254,5,10
mp1541,5,16
lnk605dg,5,13
db106s,5,18
tlv3502,5,35
bat18,6,17
sm4007,5,18
mur406,5,13
bcp68,4,11
sn74ahc1g04,5,14
tlp118,4,34
mc145151,5,16
sn74hc165,5,18
74lv165,5,11
gt60m301,5,7
lr120n,5,8
isl28291,4,9
icl7129acpl,5,8
axelite,5,17
ps21a79,5,11
tc9176p,5,17
bcr16pm,7,22
tre1,1,7
hcpl316,5,34
6v2,5,259
5231,58,2216
c844g,9,23
a0515s,5,14
c2v4,5,16
ssc9522,5,21
1ss184,5,6
tlp184,6,27
ad623a,5,22
ob3306,7,18
inl837gn,5,23
ob3363qp,5,54
oz9936gn,5,16
anadigics,5,22
dei1016a,5,8
es8328,5,12
wm9713,5,19
gt30j122,4,94
wm9714,5,12
95640,18,164
er806f,5,18
190n08q,6,18
sg6841dz,5,26
tlp180,6,15
tlp541g,7,35
tlp3506,5,25
tlp555,5,10
pam8303d,5,13
mp2489,5,6
1n4729a,5,14
sy7200aabc,5,8
oz9998,7,79
lf412cn,5,35
8n50nz,7,24
lp311,5,11
89c516rd,3,14
ncp1230,5,20
du8623,5,13
rs307,5,35
kbpc610,5,40
df06s,5,29
sst29sf040,5,10
nr12s12,5,6
sta339bws,5,14
imp813l,5,10
tny268p,6,26
tda2003av,5,21
24c64f,5,7
sh79f083,6,13
pm8901,5,6
bc417143b,5,8
74f74,5,13
mp6901,5,54
pcf7941,5,19
kbp210g,7,17
sil9022,5,19
pcf8576ct,5,14
lt508,3,20
kxtj2,4,18
cd4051b,5,30
ba6287f,5,9
k9f4g08u0d,5,6
k9f1208u0b,5,7
pc28f00,4,6
uc3845an,8,39
ad632,5,18
sy7201,5,40
74ls682,5,6
df04s,4,7
lr024n,6,22
mc33269,5,12
lt1073,4,10
lt1374,5,7
sp8m3,5,24
bcm5721,6,50
td6817,5,46
stth6003cw,5,17
20n65c3,6,15
max232acpe,5,13
mxt540e,5,7
ka7818,6,11
ad694jn,5,8
hcf4066,5,14
hy5du561622,5,18
ru190n08,7,26
bs107a,5,12
mpsh10,5,9
mjl4302,6,29
mje2955,6,28
mje3055,6,57
opa330,5,11
ddc112,5,14
ad7732,5,15
stc90c54rd,4,17
aduc847,5,11
sp3072,4,13
cxd3142,4,15
aw8733atqr,5,5
au6210lc,6,22
sphe8202v,5,20
pic16f819,4,13
hd74hc00p,6,20
25lc640,5,12
lf442,5,16
ltv816s,4,12
calogic,5,12
cs54123cs,5,20
lm6172,5,21
cs5513,5,62
24c04wp,5,16
ht9032d,5,16
pic16c712,2,10
mc330,5,172
w25q16bvssig,5,9
t0p223y,6,12
oz9938,5,82
sn65hvd11,5,7
tda4665,5,5
att7026,5,21
ref196,5,8
msp430f2274,5,14
cd6283,5,6
bq2040,5,28
at91sam7se512,4,6
74act,6,21
24c16an,5,8
k24c08c,5,17
mb15026,5,10
bcm20732,5,7
sd24,3,314
db102,5,40
ap2952a,5,13
slm6150,5,25
ke6.8,0,1
ts08,5,37
ifr640,7,24
2sk2654,5,61
byq30e,3,5
chy100d,5,12
pic18f45k80,5,30
38503,6,48
sp0503,5,9
mc14053,5,23
s8232,4,28
tw6815,5,18
irfi540n,5,23
fqpf630,5,38
pc956l,6,30
at24c128c,5,13
sm6135w,5,27
fan7527b,5,7
b160,5,633
iw1810,5,14
hm628128,5,11
hih3610,3,14
k9f1208u0m,5,14
57959,24,124
ao8822,5,13
ao4620,7,33
tea1507,8,21
xc7,4,474
mc33794,5,7
phycomp,4,12
sp6018,5,35
2sa1668,5,10
tl431aclp,5,11
pcm1700,6,38
tip32,6,44
21ff,4,7
sp232eep,5,20
w25q40,4,22
c152,4,101
dp83848i,5,35
h27u1g8f2btr,4,11
pcm1803,5,9
ame8805,5,6
fl817,5,22
dac7642,5,10
74lvc1t45,5,11
lt1930,5,25
c339,5,47
221p,3,61
809s,5,43
apm2701ac,5,6
apm4435,5,13
sf16,4,124
x9c103p,5,17
16i01,3,11
top254en,5,19
65lb184,5,7
6301ksg,5,7
max7359,5,12
atmega169,6,26
sd6601,5,7
op249,5,42
cm1213,3,11
tea1090,6,15
a1104,5,39
blm18pg181sn1,5,6
blm21pg221sn1,5,6
hd74ls373p,5,15
act245,5,20
dm74ls244,5,12
max706tesa,6,7
pm150,5,49
it8572e,5,36
kbpc608,6,15
ztp7193,4,11
sm6t6v8ca,5,8
ka2s0880,5,11
lt1175,5,8
rtl8208,5,10
rtl8197d,5,38
g4pf50wd,5,8
hef4011bt,5,31
14011bg,5,15
cep76139,6,10
hc541,7,24
hcpl2530,5,10
ka393,4,18
lm399h,5,20
tlc3702,5,8
tlc04,5,10
lvc244a,4,16
mtronpti,5,15
ad797br,6,32
ad797ar,5,18
uk3568l,5,9
ap3502,6,35
bts7971,5,16
mx25l128,4,46
st6378b1,5,7
fe5528,7,19
wnm2021,3,10
qn8007,5,37
qn8007b,5,41
90n03,5,10
ir2092,5,50
2sk2955,6,27
2sk2956,5,11
am26lv32,6,32
irf634,5,21
tea1522p,5,17
hd74ls164p,5,26
ts5a23157,5,9
gp2y0e03,5,28
74hc90,5,48
p29as390,6,86
s3f9498,4,24
ua7805,5,10
tms320c6414,6,10
tlv2542,5,7
tlv272,5,10
c0308g,2,13
shm1150,3,12
uc3895,5,67
ep2c8t144c8n,5,8
blss0001,6,21
ds2788,5,56
s3j,3,27
irf3415,4,19
2a365,5,14
ls7084,5,11
m13s2561616a5t,5,10
mcp41050,5,9
mcp609,5,15
mjd127g,5,11
max4420,5,12
mc1413bdg,4,15
mc1416,5,15
pc900v,6,23
m74hc595b1,5,11
max3238,5,8
tda1029,5,17
tb1306fg,5,16
lm8365,5,24
cd22103,4,28
11dq03,5,7
tps73hd301,5,10
74alvc164245dgg,5,5
74hc174,4,25
lm3876tf,7,16
adis16488,5,34
lm358dt,6,26
sd6804,4,19
tps65178,7,21
irf7413,6,9
pt7a6525,5,6
cd4002be,6,11
bsp450,5,8
xc6219b332mr,5,10
40p03,5,13
lm2876tf,5,17
sn74159,5,5
nct6776d,5,21
sem2106,5,26
ams1085cm,5,8
ap3032,5,7
ad5231,5,7
ad5620,5,8
at27c512r,6,15
at45db081,4,18
isl6752,7,28
uc3825dw,5,10
msd6a638,5,186
ptvs,9,295
r1206,3,53
moc70t4,4,11
h27ucg8t2myr,7,16
rf2001,5,23
d1415,6,35
b260a,4,12
at24,5,128
bo505s,5,19
r6ghbhc,5,14
pcm1717e,3,14
pcm2900,5,10
485lf,3,6
sky13418,5,9
bq24780,4,40
tps78001,5,6
3353h,4,92
m24lr64,3,23
m430f123,5,8
4184p,5,10
40lt1g,3,3
bc847bs,2,17
bs107,6,18
mc7905,5,17
sp485eep,5,6
w25q16dvsig,5,9
upd78f9202,5,9
ke4cn2h5a,5,12
mic5207,5,3
bs84b08a3,5,14
tlc336,5,27
bt138s,4,11
bt139800,5,5
bt139x,5,19
upd78f9224,5,10
m57959,4,27
hmc1501,4,10
07100kl,5,17
msmd050,4,8
opa4137,5,5
max1044,5,19
icl7650scpd,5,7
45db,6,411
gd25q512,4,6
74lvc16245,5,17
bzx84c3v3,4,6
74lvc244a,5,11
152k,5,90
bt169dh,5,10
bta12800b,3,27
lm567cn,5,22
lm747,6,31
lnk364gn,4,21
lnk616pg,5,7
h9tq64a8gtmcur,5,5
mur1620,5,11
mur110,5,11
atmega2561,3,10
tc8870f,5,114
ft2820,5,42
cd5151cp,6,37
moch25a,5,6
78lr05,5,14
29lv160,6,22
fst3257,7,7
hc4052,7,31
k4b1g0846f,4,6
mdm9200,6,22
m27c2001,3,8
gt9157,5,21
ta7270,6,30
kbp306,6,22
mc9s12xeq512,5,21
lm1558,5,10
lm309,6,11
lm5106,5,21
lm5085,5,39
br1225,5,30
tw2868,5,7
irf7313,5,10
irf2804,5,17
625033,5,38
ncp1117st50t3g,4,5
tlc555cp,4,17
sr3200,5,81
stps2045,5,12
aoz1016,5,16
ap1520,5,7
ap1538,6,17
ap1501a,5,12
74hc20,7,120
74hc162,6,69
3403a,5,14
p4ke,4,17
mur3020,5,11
2sb649al,5,6
2sc2001,5,14
2sc2412,6,15
2sc2705,6,26
rb521zs,2,5
sky13416,5,6
ta8127,6,24
dy05s05,5,9
k40h603,6,25
h7660,5,14
fan301h,5,26
l102,3,181
ft5206ge1,5,6
sk56,5,31
ch7101,4,83
bts555,5,10
bss169,5,15
by1600,5,18
en25q32,5,16
p6ke160a,7,14
isl6334,6,17
l13603,4,9
l4978d,4,18
hf2150,5,8
l6562n,6,29
lm359,6,28
s3c6410xh,3,5
s9keaz64amlh,5,8
tcd1208,5,13
td62783afg,5,12
tqp3m9035,5,9
uc3854bn,6,20
viper26ln,5,6
adc0802,6,14
fqp8n60c,6,16
9926b,4,24
3dk2,6,22
aw8145,3,8
as78l05z,3,15
top266eg,6,18
50dr,3,58
9971gm,5,12
ltc3872,5,8
ltc4001,5,11
max706r,3,14
mic39102,5,6
pm30csj060,6,15
4093bd,6,10
40n120fd,6,21
tsl230,6,94
2sc4242,5,16
28061,16,240
95n03lt,5,15
ae1501,5,12
80c196kb,5,21
cy2303,5,9
stc89le52,5,7
mc34074,5,15
ad7896,5,12
hef4094bp,5,15
njm2904,4,10
rc4580,5,30
op491,5,16
opa347,5,5
tny265pn,6,14
tps54327,5,12
dpa425,5,7
h26m41103hpr,6,8
mtfc4gmcdm,4,4
bcm4318,5,15
bcm53128,5,7
hd74hc273p,5,12
opa2846,5,0
pt19,5,35
adjyn5g,5,9
ke300a,1,12
ft4232hl,5,22
ltm4600,5,15
tc4427a,5,12
78h12k,5,18
tb2923hq,5,19
acs108,3,23
sn74ls160n,5,13
ep1k30qc208,3,6
ep3c10e144,4,10
dg529cwn,5,6
dh2f100n4s,5,11
3ax31b,7,52
1r02,4,26
k9f2g08uoc,4,6
js28f128,5,30
at29c040a,5,6
mj15025g,6,35
ra60h4047m1,6,15
mt41k512m8rh,5,7
st151,4,49
74hc164n,6,75
74hc224,5,12
74hc240d,6,22
74hc257,5,14
74hc273d,4,10
stv9211,5,19
mbr20150,5,19
n1653,5,32
op2604,5,51
opa2677,3,9
pdtc114et,4,5
pesd0402,2,5
pga203,5,12
strf6653,7,13
f6653,6,20
p89,5,403
pesd0603,4,5
pic16f1516,5,18
pm49fl004t,4,12
adv7513,6,50
ls1240a,5,16
upc1185h2,11,25
ncp1200p60,5,14
62429,34,375
ta8233h,5,32
amc1117,5,13
ao4294,5,9
aoz1046ai,5,9
2931a,6,9
exccet103u,5,7
74ls86n,6,12
74ls86p,5,7
mpsa92,5,34
spm3012t,5,6
stk394,2,20
50dbvr,2,6
7150a,4,44
p0900,8,78
tb6604,3,8
tc94a93mfg,5,17
tle4913,5,12
tle7259,3,9
tlp3052,6,34
ad597,5,18
at24c1024bn,5,10
74hc40103,5,13
74hc48,5,24
cd4093bm,5,12
tps3808,4,22
512t,5,79
tda1524a,5,14
tlp155e,8,31
stm052,5,13
mbr30100ct,7,22
mbr2060ct,5,13
saa7030,9,36
pa1a24v,5,14
rpm6938,5,7
adc0820,5,16
ir333c,3,19
j6920a,5,28
irfs4010,4,9
b6285,5,27
hrb1,2,11
stu405dh,5,17
10n80,6,35
08n60gx,5,22
ad7731,5,9
cosmo357nt,5,5
t000,5,63
ca065,3,2
7136a,1,7
7n60a,5,19
1n5231,5,11
1n4729,5,24
j449,5,16
f256,5,47
ili9163c,5,15
ka1m0680,5,18
ep4ce10e22c8,6,12
epm240t100i5n,5,7
l2903,5,15
cd40192be,5,16
cd4059,5,12
cat809,5,14
f133,4,63
c87b,4,6
mahda,4,11
lts6,2,8
bu2508df,5,19
zr431,6,10
zmm10,5,9
zmm15,4,13
bochen3296,5,19
mp3302dj,6,22
pic16f627a,5,6
ta8254,6,23
eup2589,5,13
n79e814at20,4,13
2sk168,5,12
14d821k,5,19
fm25040,5,11
662a,7,64
02lrh,4,8
esd9b5,3,4
esd9b5v,5,21
rtl8112l,5,22
112l,3,221
mc56f8257,6,17
lt1058,4,15
2ftg256i,4,6
a6053m,5,12
rs405,5,32
rtl8231,6,16
pga281,5,10
sch5147,3,4
rt9161,4,10
se005,7,32
pic16f884,4,10
dtc124ee,5,5
mcp604,5,13
78m12a,5,11
78s05,6,29
24au,3,9
nds9407,4,5
ob2536,5,16
opa2354,5,8
11n60s5,5,8
14n50,6,10
ad5962,7,36
15sq045,8,18
ada4505,1,5
mcp1700,2,15
mm9329,3,8
tc427,5,14
upc1379c,5,12
tl431c,5,33
3ad50,6,30
tda4865aj,5,7
471j,6,30
98dx107,5,6
10n65f,8,16
adsp21375,7,11
pca84c844p,5,4
sn74ls245,5,17
04n80c3,6,18
rs5c372a,5,7
rtd2533,7,26
sp809,5,12
st7536,5,14
stk7308,5,6
bq24650,5,39
bq24725a,4,38
bq80201dbt,5,9
bp1361,5,12
04ad,4,136
mcp41100,4,15
ec04,2,33
gbu610,6,15
fsw25n50a,5,13
g9sa301,5,28
kia6040p,5,18
bs83b16,4,12
bs83b16a,4,28
hct14,5,16
lm311d,4,18
lc1117cltr33,5,5
mc1495,4,13
ha16107,4,6
klm8g1geacb001,5,8
pcmc063t,5,11
cxa2096n,5,6
d4126,6,41
max3095,5,15
mc14541,5,18
tps61230,5,20
ssm2167,5,10
6m182,5,60
063ec,5,20
act.08,4,34
ap1117,3,17
24lc256t,4,6
dsei2x61,2,5
f0505xt,3,5
g50n60,5,16
2sc4617,5,10
es0402v014ct,4,5
ds26c32atm,6,15
mc7806,5,14
et1011,3,7
mrf148a,5,7
opa132,5,13
20n120,5,52
irs21867,4,21
sd4842,5,30
rt8272,5,8
mcp4821,4,21
xc7z100,4,31
xqvr300,4,5
tps54329e,5,10
lm317h,4,43
lvc4245a,5,23
lvxc3245,5,7
l78m05cdt,4,4
ta7738,5,25
tda8357,5,30
us2m,5,42
tlp3022,6,33
ke36ca,0,1
k6x4008c1f,4,7
ncp3063b,5,16
ne532,5,24
11n65c3,5,27
1201arz,6,16
lm2731,5,30
lm20,5,111
opa2277u,5,15
pic24fj64ga002,5,12
ca3083,6,2
bs816a,3,8
el817s1,2,9
xra15218,5,16
rfsa2013,5,5
smtr,13,55
mn3102,5,20
74lso4,5,21
mc9s12xhz512,5,8
mjl3281,5,25
dfa200aa160,6,13
ep2c8t144i8n,6,5
ep4ce40,4,14
epf10k10,5,9
epf10k10lc844,5,5
esd5451n,4,14
fan6754mr,5,17
fcm1608,3,4
sx675,3,7
sn76604n,4,9
ka7631,5,15
lv1117,5,11
m25pe80,6,11
0722rl,4,15
xal5030,5,8
xal5050,4,4
lpc1758fbd80,5,9
lpc2368fbd100,5,11
lr8256,5,10
lv13603amrx,3,4
m51321p,5,8
cmp100n03,5,16
2720dx,7,31
at25df041a,5,10
mhci06030,4,11
470uh,6,55
4733a,5,33
5359a,6,14
bl8555,5,8
106m,4,250
ap85,5,49
25q32bv,5,12
4012t,5,27
bd9883,5,24
tps76801,5,5
2ffg676i,4,7
bcm5325ekqmg,5,5
ca3240e,5,15
100n8f6,5,17
at24c16an,4,7
ap393,5,30
ice3pcs03g,5,9
6di15s,3,7
stps30h100cw,5,9
fh19c,5,13
fr153,6,24
bzt52c5v1,6,19
cd8227gp,6,17
74ls20n,5,27
74lvc244,5,17
hd74ls20p,5,22
gbu810,5,37
hd74ls240p,5,12
irf4710,5,6
irf7440,4,4
431ai,5,14
apw8720,5,14
apx809,4,7
buv,22,296
lnk564dn,5,20
la1135,4,19
lv2862,5,9
mega406,5,14
tps65170,7,11
ds1991,5,17
fqa24n50,5,17
heds9140,5,9
5358,65,1469
74hct541,5,10
74lvc1g07,4,7
8111f,4,222
mp1580hs,5,15
es560,4,18
rt8120d,5,42
msk4201,6,7
bqft,6,16
slf12565t,5,13
3b0365,6,30
cd4006,5,14
lm2673,5,8
0733rl,4,17
a1301,5,127
20su,3,21
cd4017bm,5,22
cmsh2,4,8
13n50cf,5,6
2576T,3,16
24n60,5,24
ser2918h,5,9
up1542s,4,22
fp6321,5,17
gp4063d,6,22
it6633e,5,20
82551,18,46
1ed020i12f2,5,8
3472,21,624
sn74hc32d,5,7
spc5604,6,22
fs100r12kt3,5,11
hk19fdc,5,7
k4b2g1646,4,12
k4b1g1646gbch9,5,5
256b,6,167
62083,53,155
acdr,15,151
stm8l152c6,4,28
sdin,150,519
11016,23,439
mjh11019,5,7
lm78l15,5,7
lmc6082,5,5
top242gn,5,11
ad5724r,5,11
ada4000,4,9
9540n,6,21
p13hdmi,5,8
pacsz1284,5,6
74ls24,3,13
esd5z5.0,1,2
c33m,4,19
lm285z,4,9
xc2v1000,4,22
cnx82a,5,9
top266vg,6,38
uc3832,5,8
adv7611bswz,3,4
atmel328p,5,27
t62m0001,5,22
gib10b60kd1,5,10
ft245bl,6,42
fm1808,5,17
73833,8,47
sta333bw,5,23
sta369bw,4,16
ta7291s,10,21
bs813a,5,15
pic12f1840,5,16
tim5359,5,7
25aa040,5,6
dk106,4,86
tps630701,5,7
tps73601,3,7
tps76833,5,17
tps51461,3,4
b02b,5,20
bs801c,3,8
cksr,7,50
pib0,4,27
stat3g,5,27
1n5333b,4,14
ina270,5,35
irf541,5,5
irfd110,5,22
irfi640g,6,6
smbj24a,5,17
ka34063a,5,17
l24c02,5,8
lm385z1.2,4,4
cd4052bcn,5,12
55tli,3,6
mc9s08ll16,3,7
nt5tu32m16eg,4,7
lr3410,5,16
max13085eesa,5,5
ncp1207a,6,32
d44vh10g,4,16
lis2dh,4,26
max485eesa,5,9
m34300n4,3,11
z32l256u,5,11
max3232c,5,13
nt35521s,5,21
oz960s,6,15
sa575dk,5,7
sc16is762,5,8
c324c,4,21
kp20a,4,40
mc9s08qg8,5,26
tps23750,5,5
uln3783m,6,15
epm3032a,5,27
epm3032,5,29
ff1000r17ie4,6,9
fp15r12kt3,6,17
rbv606,7,16
fds8880,5,17
fp6717,5,45
mt47h64m8cf,5,7
tsf8n60m,5,21
ht1621d,5,10
hbr3200,6,24
1n4730a,5,14
tms320lf2406apza,6,8
tqp3m9009,5,7
icl7650s,5,19
hy57v641620ftp7,5,10
ir2214,5,12
ihw,16,228
irfz48,5,14
irf350,6,24
zjys51r5,3,11
m50l,4,22
opa4171,5,11
g6j,3,27
rtl8309sb,5,11
smh200,4,18
x9313wp,4,18
lm340t,3,10
kbj1004,3,124
mcp6024,6,12
lpc915f,6,12
fm24,5,45
pci9656,5,25
16108fp,5,15
30cpq150,6,22
ao6800,5,8
ls35,5,129
16f73,5,30
20d471,5,30
2n5415,5,13
15kp,3,41
2sk1522,5,6
9412,38,1247
acs756,5,10
str6707,7,17
25n120nd,6,26
atmega328ppu,4,18
tc44,5,18
bq27421,5,10
ao4485,5,23
cd4085,6,23
cy7c67300,5,6
