根词名称,行业词数量,长尾词数量
arcotronics,16,33
2116e,16,52
ob2560,15,30
pq3220,15,143
gbj3510,18,80
l6002u,13,37
3du5c,16,64
ncl30160,16,29
ltc1871,18,36
c9018,16,73
lm78h05k,13,44
at21181,20,45
sem2006,20,45
74hc193,19,76
msp430f2272,12,22
irfd9120,15,39
2sc1008,18,60
ads2009u1,16,35
max232a,18,50
tm1621d,17,35
l7905,16,77
c129,15,393
a6t,17,424
ob2262,17,56
tc4052,19,39
la46a550,19,55
m430f1101a,17,48
mgls,18,101
lc87f2l08a,19,45
drv8801,18,30
tlc2274,19,53
wm8918,15,17
ld1117a,17,63
tl16c550,12,26
la4275,16,43
acs710,14,33
lm2674,11,26
lt26810,18,47
sot353,15,98
stm32f05,15,47
obuf,12,59
tct40,12,30
tas5508,15,29
sg3526n,16,30
op42,17,277
at91sam7,12,31
ht1380,18,51
f6654,14,52
adm202ea,18,29
fp5139,17,52
td1501,16,42
tusb3410,11,36
j6810,18,78
p6smb6.8,1,2
winter09,13,44
la7687a,17,30
uniohm,17,121
led40f2200n,18,46
20n60c,18,92
lm2596hv,14,39
1200hc,9,15
rda5807sp,13,36
j201,19,262
3t66,18,51
uln2803apg,15,83
tcl2980db,18,49
cxa1691,18,166
attiny44,17,21
sf58,17,106
p4nk60zfp,17,58
stm3210e,8,27
mpx4250,17,71
tr1g,9,22
pf2588,20,60
tl3844,20,42
78l33,16,42
ad652,13,33
lm629,16,38
tas5731m,17,47
74ls48d,16,75
hs2272c,14,38
88e6097,12,33
l42e43503d,16,29
cms164,16,64
uk5n,16,190
2pi,15,844
uc1701x,14,33
m24c64,13,31
egce,15,41
lt4320,12,25
dm430,6,25
hdp2433,17,51
top243y,15,24
2703,40,3861
k4t51163qj,11,18
lm2907,12,63
cd2399f,15,67
2150r,8,27
dpo3054,16,44
5604,160,2672
k3561,19,103
4n60b,16,49
nrf24lu1,13,42
ob3622,16,23
8l05a,15,42
excelitas,13,66
c154,6,85
xicor,16,46
pex8112,13,32
474j,16,166
ncp1605,13,43
macronix,16,44
k2996,16,81
cst2012,17,51
stm32f407vg,12,41
mc14504,18,33
sn74hc138n,17,29
nuc120,11,38
c4467,18,94
proteus7.10,16,117
tc2119dh,19,61
uart16550,17,33
ppd42ns,16,37
ht48r10a,10,25
adf7020,14,21
pcr606,16,131
ht8693,12,70
pcf8951,13,127
au6438bs,16,48
89c,11,70
3d16,18,831
ma741,16,35
cd4073,16,32
stc11f16xe,17,31
k15t120,16,48
ice3b0565j,13,33
21nk9000a,22,70
430fr,17,92
hdp2911h,18,58
msp430f413,19,33
ob3316,16,38
lm2940t,16,28
a03401,16,56
aavid,16,93
att7022cu,16,30
70009ar,15,50
das001,16,64
fp5138,17,36
stv9381,18,57
60nf06,16,35
mip289,16,21
ps219c4,14,28
sphe,237,1011
lm2676,13,77
gs2971,11,35
k4b1g1646g,15,32
24n50,20,59
ct41,17,67
u8100e,18,35
37pf7320,19,60
2sk3528,17,56
smbj16ca,10,28
tlc5618,17,52
msp430fw427,15,21
8112,116,3326
stk4231,16,55
se005,17,35
ltm220m1l01,16,36
hi3798c,16,133
fcm8531,14,19
74ac04,16,28
sn75451,16,28
t2mod,16,53
td1501sadj,14,33
stm32f407zg,16,55
ucc28780,9,18
bes2300,14,72
stc8f2k16s2,18,62
1526p,15,111
9966cf,12,26
ltc3300,9,25
lm79,10,184
atmage,70,253
atxmega128a1,13,14
mc908mr32cfue,11,19
fr309,13,61
ata5428,10,15
ir2155,11,23
uartassist,10,38
mc3486,11,30
mt7933,11,29
wcn3660,12,27
3461bs,12,75
esla601,10,16
iw3616,10,17
ucs512,10,74
ads8556,11,21
rx2b,12,39
274x,10,52
sm2087,16,26
simpliciti,11,35
avrusb,9,44
ntc100,9,46
ad628,11,25
lg3641ah,13,42
cmd41,9,25
tl718,11,21
c8051f121,10,30
sqt,20,556
tip32a,11,28
mbi5030,11,26
3du,11,378
ads131e08,9,22
t2563,15,56
samd,69,319
mcp4921,9,21
lpc214x,11,17
vc0706,10,34
ref3040,10,14
pga309,14,34
4822,57,770
78m08,9,45
ej080na,6,12
vcesat,10,45
tm1651,11,66
byteblaster,10,17
062c,11,80
pic18f458,12,31
89c54,12,28
tw8835,11,25
lqfp128,11,33
1mbit,12,133
r9128d,11,107
76139p,11,20
89c58,11,29
ecp3,9,29
ad9858,12,31
ov10633,11,15
g5177c,11,39
hdg12864,10,37
bcm53115,10,39
obsai,10,32
m37512,11,40
cs5536,11,14
compactdaq,11,24
ad7506,11,31
stps20h100ct,9,25
tda7088t,11,27
mc3362,10,41
ccap0h,7,22
gd25q64,10,44
68uh,14,64
k60pit,12,28
msp430f2,10,29
qx9911,9,21
icx285,9,15
ad590jh,10,21
upd6121,12,16
noinit,11,55
mcp2030,11,29
jsk4330,7,19
l42p21fbde,14,49
tqfp48,8,32
cs8900,12,21
ad9266,14,19
8257,65,893
4n60l,11,34
ezchip,10,39
bp2833,10,49
an6650,14,28
hs38b,12,47
sop32,11,40
md8475a,10,15
max485e,12,31
2sc2078,11,47
lm2677,11,20
3dg130b,13,39
c8v2,9,36
bcm20736,11,26
max3232eue,11,24
lpc2100,5,21
74als04,10,32
sfc58,6,48
tds3034b,11,50
ads8361,11,18
irf1407,11,31
ad9238,10,16
74ls55,12,60
sle4428,15,71
tmpa8873,13,39
cyrf6936,12,52
sn75451bp,14,24
lin2.1,10,41
mkp10,11,110
ad7492,10,21
ru4ds,12,38
semihow,12,34
pga103,10,11
8551,48,1068
tps2812,13,26
rn8209g,11,40
l48e5060a,6,37
ft6206,11,28
pastemask,11,45
sx1302,10,40
inverting,10,40
ir2156,11,41
es56031e,11,33
sk24,10,58
ncp1380b,10,27
sn74hc573,10,20
2cw,13,92
ad976a,10,17
em639165ts,6,11
sh88f516,11,18
io430,3,6
3205mos,10,22
dbdoctor,11,29
stc12c5202ad,12,16
hy57v641620,10,28
ucc2803,11,20
40103,29,327
b1079,12,62
ctm1050t,11,25
c33725,8,37
bts6143d,13,27
ucc3802,11,39
2532,107,1488
sd2068,11,37
ad8656,11,24
bav21w,12,54
mmbt,425,1416
ff400r12kt3,10,28
ep968,11,61
sy8120,9,24
3dd102,14,38
it8512,12,109
mst720c,10,21
lqfp80,9,25
lpc2220,12,23
z8d256u,14,37
ld1117al,9,34
1b4b42,11,52
sh2050,8,47
eh18a,11,29
hm6116,14,47
hy911130a,7,18
bf423,13,46
cd4056,12,32
6963,151,855
mc14541bcp,9,20
top221y,11,28
si5338,11,23
dd3853,12,59
rts5158,10,59
pic16f1827,10,14
b2100,8,229
stm32f429ig,11,18
sm320,10,89
sh69p26k,11,38
m24lr64,8,23
3403,144,1635
2907a,13,44
mdk5.10,10,25
infiniium,11,19
hb6293b,9,31
psy19a,2,22
bf422,15,45
mpc8247,10,23
lt8910,7,49
vl6180,9,33
softmotion,12,34
uda1341ts,11,18
j314,12,34
nce7190,11,45
dk51,11,26
adg708,11,18
d1547,13,62
gl852,10,29
24c01a,11,29
imx51,10,29
sd6109,11,81
cn3063,11,47
lg33,10,51
74hc126,10,35
am2305,11,38
tlc548,9,34
pcf7936,11,46
24c02wp,10,27
sn74123,9,19
74hct161,11,47
072c,11,237
mst6178,13,36
mc14093bcp,10,17
la4265,11,46
3dd5017,13,44
5q0565rt,11,45
473j,12,120
as5422,12,62
tw9912,11,26
tcd1304ap,8,24
em78p372,11,30
lc863320a,9,20
sn8p2501b,9,35
m50195p,12,33
adg419,12,21
15n120,13,82
max4544,10,13
8720a,9,27
tef6621,12,31
adv7441,11,34
ad7712,9,33
9945n,11,22
74hct125,12,15
tda9302h,14,32
mx25l128,10,46
crb455e,12,27
timera,15,44
29302wu,10,18
d78040,14,98
qx5305,15,40
vxworks6.9,12,96
mje13007,13,33
ar1335,11,29
xc3s200an,11,21
tda8427,13,40
au9560,7,16
2533,99,1947
538u,5,18
at21266b,13,39
msp430f1232,10,25
pads9.6,10,23
mosfe,10,49
ac05d,11,24
r0402,10,41
bas316,11,23
29t86ht,12,48
bcko,12,38
mmbta44,12,31
cde300,15,126
eup3482,11,23
sr310,11,53
irl3713,12,78
89c54rd,6,18
atre1,6,14
kse340,12,31
lpc1227,11,15
abb355,10,174
lc4256v,11,22
ee240,11,33
ds1302zn,9,21
th1961,11,22
25k18,12,42
mx25l3206,10,18
labviewvisa,9,56
bs2,12,259
mc7812ct,10,29
cc115l,10,27
str5653,16,30
s20c40c,11,36
2114d,13,81
aw8733,10,33
a3986,11,15
51mcu,8,49
tlm4033,13,60
sc16,6,300
jxi5020gp,11,24
3dd200,13,82
dac1220,13,27
dac7625,11,20
lcm12864r,11,24
tlp759,13,48
pnp9012,8,33
hy57v641620ftp,6,9
74f,15,259
lan9220,11,13
rsa306,10,14
mp1540,10,33
qd75m4,9,95
2mh,12,188
sla4030,10,18
bomtool,11,16
ncp1351,11,21
ft245r,11,25
rt3662f,10,34
8109,40,2471
idriver,11,224
tms320dm6437,10,20
irfp250m,13,69
mbr1545ct,11,14
korchip,15,38
irfbc20,13,18
sn74hc595d,11,17
gbu8k,12,25
stm32febkc6t6,11,15
mt6627n,10,39
th2810d,10,46
lm5109,11,15
15n60,12,86
bl0930,12,32
cd4041,10,17
ams1086,10,10
sn74hc164,12,22
lm4229,10,52
ina101,10,28
ld7591gs,12,21
sn8p2722,10,29
alc888s,11,51
cj2302,12,33
es9016,11,108
ina2134,11,13
bzx84c5v1,11,17
m27c256b,10,43
39vf1601,11,24
ad8137,10,21
vt04,10,65
m13s2561616a,9,23
fs1117,11,38
fr9809,14,35
rct433,13,84
cs4354,9,21
ibe3,6,9
uc3526,10,23
xc6slx100,9,23
mdk3.8,7,11
ht12d,12,30
24c02b,11,43
93lc46b,9,26
usb2uart,11,27
microtca,11,28
protues7.5,11,52
ht3582d,12,40
oz9908bgn,11,26
2422,53,3919
xpt6871,10,42
52rc,10,54
t2966c,10,45
maxwell15.0,11,26
dw8051,11,34
mic29150,6,13
irfpc50,11,27
ov788,12,31
jcs8n60c,10,41
dcan,12,135
lir2450,18,43
m24128,6,20
p0903bdl,11,35
sy8113,10,27
sb5h100,11,34
14d471,11,52
irom1,11,54
epcq,33,124
lcd128,12,45
mc1455,11,15
pt7313,11,45
gx3001,9,22
82c250y,13,26
ttp226,10,51
21surc,6,8
protues1602,9,14
yda174,15,42
tf2906d,12,30
lt1210,11,17
td62083afg,11,20
designcon,11,42
74als573,12,38
16c854,12,30
4334,92,1312
34h,17,365
tmc428,10,12
aduc7023,9,20
neovi,11,28
mp1470gj,10,23
ds1302n,11,24
wg2005,11,31
tlc274,11,28
ht7333a,10,15
la4280,11,44
pic16f726,9,25
xtr110,10,31
max487e,11,37
zimo221,6,50
l46e5200,9,14
g29d9,15,54
clrc632,8,37
d4185,11,39
xy6112,10,71
f401re,9,12
1.8432,11,24
protle,17,235
ly9526,10,27
cp2105,10,40
ncp1421,4,14
sn74ls07n,12,22
ir2102,10,41
16n50,11,54
tms320lf2406,10,27
32b3060s,13,26
pcm61,11,67
lpc11c24,11,18
tps63000,10,32
k3562,11,91
lm5021,11,31
ht7044a,11,23
tps75733,12,28
tcl32f3309b,11,31
hyk0,5,16
4304,35,1052
280ma,10,62
pm8916,11,30
25v40rq,9,16
rm3544,11,53
bq24030,11,11
axp228,11,25
ds18820,11,22
560v2,10,29
3dj7,12,111
ise14.6,12,78
at21266a,17,23
88e6185,11,19
wtr4905,10,29
sn74hc14,10,28
ucc27524,13,30
tc29,13,30
bq76925,14,20
lpc11u14,10,19
pic18f46k22,12,33
92lf,6,8
hc4053,10,16
yb4365,11,36
c6670,10,28
112l,7,221
am3715,12,19
her203,12,27
txb,134,801
74hc4066d,11,21
5133,41,1575
10dof,10,26
l22676,10,19
hardfaulthandler,11,11
8123,74,1967
74ls14n,9,17
stc89c,10,33
sp3223,10,33
sp130b,11,29
me850,10,46
ua747cn,11,15
ap2306,11,29
processors,11,102
n531,10,56
ad7998,6,17
2sd2155,13,49
msp430bsl,10,28
k60pwm,12,49
32860ix,12,40
csr8640,11,102
cd4060b,11,17
2200pf,10,66
w78e052ddg,11,28
tcl2975d,13,46
cd4009,11,25
2n65,12,47
em78p259n,11,23
5n10,14,44
3f9488xzz,10,33
hsr2090,11,21
rsm3485cht,11,21
lm361,11,27
lm358m,10,40
4pq,8,40
ka7905,11,61
bp101wx1,8,21
5969,53,786
fsmd,21,140
10au,7,18
gbl406,12,38
74hct138,8,10
390k,9,72
2sk146,11,36
gr8874,11,51
rf5110g,11,20
k13a60d,11,32
li005,11,16
ttc5200,11,72
sd7402,10,37
bce7,7,11
51125a,11,29
68f,16,312
ma4820,11,61
cortexa15,11,26
ltv827,10,33
2731,29,1045
hx710,11,69
pwdn,11,76
mt25h,14,29
a7125,11,25
lt1763cs8,10,17
l2901,10,25
ad8602,11,21
ch563,11,23
msp430f5418,12,16
tlv2252,10,24
max823,10,34
a1492,19,136
ad744,11,26
mc34152,13,22
sh69p20c,12,32
max743,9,18
ad73311,10,19
nt25289,14,30
tlv320aic3204,10,13
354t,9,29
sp6205,10,31
an5539,13,36
at080tn64,11,26
k9gbg08u0a,10,28
multicycle,13,39
si2301ds,10,25
4h11g,11,35
mur160,11,46
ff300r17ke3,11,27
25lc1024,11,31
66cqy,5,7
rt9266,11,19
hwreg,9,17
fintek,9,58
lm5088,7,18
si114x,6,29
resistors,7,33
smaj36ca,7,13
gbj2008,9,85
bma222,8,15
tda7491hv,11,21
adg1206,6,10
8288t,8,23
hk350,11,113
mle20,9,51
dg535,9,59
st2525,8,115
stk1820,8,28
exp430f5529lp,6,7
tfp401,7,15
tmp87cm38n,8,20
piher,8,35
lt3791,9,14
wt2003,5,13
tms320dm368,9,11
2sd1664,9,24
isl95837,9,17
r8t6,7,26
spt204a,8,30
irfb3207,8,15
tmpa8829,8,26
35017279,8,22
tda7496l,11,15
pcblogocreator,7,14
hbr20100,8,21
ccsv5.1,8,25
oz9925,7,15
30f4011,5,16
hmc5843,8,17
47n,8,110
sil9022,8,19
usbic,16,63
tda4601,8,16
ad585,9,13
tps63001,7,13
vl811,5,17
74ls114,7,19
opa336,8,18
hi3560,8,39
cortexa57,8,24
xl4012,7,23
cs5n60,8,32
lmc6062,6,9
lm48511,9,12
adc12ctl0,6,8
a3s28d40ftpg5,8,8
100ft,6,165
unrouted,9,19
lf35,8,23
lcd1602pcb,8,15
stc12c5412ad,8,9
ethaddr,8,22
ad9984a,10,14
3478a,9,36
klmag2ge4a,5,15
ks0107,7,22
3222,68,2610
osbdm,10,20
r8025ac,9,32
cma3000,6,12
optocoupler,8,35
in4740a,8,25
bcm43341,8,9
gjb322a,7,15
hsdl,12,58
01n4006ev,4,7
csr57f68,8,20
labviewdsc,6,29
incdir,8,36
ipc2221,8,24
cs5464,8,35
lm351,8,14
si4133,9,42
5106,48,2260
hd29m89,12,29
tda8366,9,24
aduc7024,8,9
p89c51,8,20
tc7662,7,13
irfs630a,8,17
stm3210b,4,11
lm150x08,9,17
cc2511,6,15
byv27,4,11
irfp450lc,9,17
cd222m,8,35
sn9c291,8,12
op777,8,31
f2012,6,110
74ls85n,10,21
lm4041,8,19
ralec,8,79
ucs1212,8,19
16p8r,8,18
tt2140,10,84
iqmathlib,7,17
76931s,8,9
dpo3012,7,22
microne,8,65
rt2571,8,25
dj7031,6,50
stc2052ad,9,19
chd32218,10,20
fh8735,8,9
hef4011bt,9,31
cdce913,8,16
ht67f489,8,21
max16834,8,12
dad2000,7,19
ucc27321,7,22
h30r1202,8,41
480mbps,10,74
5l0265r,9,22
2n4393,8,11
westcode,6,62
quartus14.0,7,20
ke33ca,1,1
2903d,12,33
lpc1764,8,25
tlc7135cn,8,11
29tpdp,10,27
bss306n,8,10
d2516ec4bxggb,8,15
vc5509,8,30
p6ke12ca,8,29
mc33883,8,19
ld7904,8,15
ice3b0365,9,19
180khz,9,50
32.768,7,19
b834y,8,49
fds8958a,6,9
ads1211,8,14
cc110l,10,25
mp3302dj,9,22
lm5010,8,24
lmp7702,6,7
ina114ap,8,16
1n5821,8,26
3br2565,9,17
s29gl128p,8,26
74lvth16245,8,9
bq24170,8,21
fs312f,7,14
sd6601s,6,30
9117,19,1053
mp930,8,32
iw671,7,20
rc400,8,54
8471,17,1180
sp8m3,8,24
74hc688,9,16
ds1074,8,40
ltc6946,12,19
ths8200,9,14
lcd40a71,5,17
hs153spj,9,14
lm2841,7,18
lm384,10,34
46v32m16,6,13
25p16,8,10
ads1198,8,16
stm21,7,39
ads7809,7,21
stp80nf70,8,13
mic5235,6,8
lm358an,4,17
b325,8,895
ln4890,9,17
k4s561632,6,22
hfe10,5,16
ht48r06a1,9,20
az494,9,31
cd4070be,9,15
n1653,8,32
cn3083,5,14
lm74,6,13
ft4232hl,6,22
tbprd,8,30
dspic30f6010a,7,10
dpo7254,6,29
bl9149,9,12
23n50,8,52
mx25l4006,8,11
lm317pcb,7,13
bu2508,7,23
clk0,5,34
ar1540,8,10
ltv817s,8,16
max6369ka,3,3
87c196mc,9,12
k2608,10,53
zjys81r5,7,16
skbpc3516,9,31
msp430f2013,9,11
74hc4051d,8,26
em311z,8,75
mso2024,9,26
4351,163,1358
esd9b5v,6,21
tlv2543,9,13
74act245,8,17
tps65251,9,18
h5ps5162gfr,11,15
tms320f2803x,4,10
sp5624p,8,44
hxj8002,8,37
ca42,8,55
krident,11,29
tip147t,8,25
mp2565,8,22
ao3423,8,19
sst25vf040b,10,14
8269,40,744
sw217,5,45
sfh6156,8,13
tip2955,7,46
cxa1129n,9,23
cl233,9,22
cd40110be,7,15
p87c52,8,14
f28m35h52c,8,12
d5sb60,8,23
ucc37321,6,9
acpcb,8,16
kc1206,7,21
dm0465,12,48
stc12c5a08ad,8,11
bq77910,8,8
aic2857,11,14
da1499,9,44
5912,33,1029
m14d5121632a,8,13
68332,37,164
azc099,5,6
ltc3108,11,25
me6209,8,24
smbj30ca,6,34
5326,31,896
b5819,6,36
25gf12g,6,13
l6506,7,14
aod4185,10,19
h245,8,64
2513,140,4429
ep2c8t144c8,7,9
is61wv102416bll,8,12
mp2481,8,15
esd9b5vl,6,15
cs8420,9,40
smk0870,8,23
max764,9,11
sg6842,9,15
ad8237,5,10
suncells,8,44
si9435,8,11
tps76333,7,11
tlp3022,10,35
lm4811,8,13
olimex,8,15
npca110,7,13
9n25c,10,25
m25p128,7,30
9vdc,8,51
6m69,9,37
k2842,10,64
max3222,8,30
bsch3v,8,20
60t03gh,10,21
9144,18,484
tds2022,8,45
la1787,12,90
75176a,10,23
jn5139,9,21
34411a,8,29
opa355,8,15
lt3083,7,13
dt401,12,79
29f64g08cbaba,8,24
mp1582,11,29
rsm232,8,24
sf1565,8,26
lv4052a,7,21
sp21tk520,10,24
2sj355,8,14
aic1526,7,11
st7580,7,16
stm32f756,7,19
ad84064,8,16
sn65lbc184d,6,13
lm310n,9,17
70966fb,8,35
smd55,9,48
tc9153,9,29
lf398n,7,18
8206ba4,9,34
s14k275,10,35
sd42527,8,12
2n2369,11,25
iobank,10,24
pic16f819,9,13
csm025a,8,16
l6562n,10,30
up0104p,9,17
sd2403,7,19
mcp9800,8,11
mc330,7,172
cadeka,8,14
cs1232,7,20
lytswitch,8,11
lm621,8,29
jrc2902,8,8
q0565,9,38
bf471,10,27
la78145,10,49
hdp3411h,9,28
s6025l,8,45
adv202,8,20
15033,41,389
bat17,9,18
bq24600,5,13
ucc28220,9,17
24ds,6,35
gt21l16s2w,10,32
scm7,8,373
rts501,4,10
msp430g2332,8,16
lt1764aeq,5,9
max1044,8,19
spca1521a,7,13
ina168,5,16
883c,8,119
sn55452,8,10
mtronpti,6,15
el32,7,40
212eh,7,21
93c66a,8,19
2280s,7,58
tl431acd,7,17
mt29f1g08,7,14
njm4556,8,39
ads830e,8,18
hcf4066be,8,22
lm3410,8,13
mc34071,11,17
74lvc245a,10,18
at86rf233,7,11
sm5852,8,11
hdp2907,10,29
tda7496s,10,34
c46e320d,10,44
povled,9,32
cat3200,6,21
cr6224,7,24
sg6848,9,24
lm567cn,6,22
hih3610,7,14
df6109a,10,22
28ghz,12,86
ao4803a,9,23
tl431aidbzr,8,10
r380,12,1079
epm1270t144i5,7,10
cy7b923,6,9
4951,27,459
max6951,7,11
gbu806,9,25
an7062,12,56
38501,12,43
ad8512,9,18
m55302,4,18
25t7a,4,18
upd6453,8,15
dp2906h,8,11
nup2105lt1g,8,13
epcs16n,9,19
sn74hc244dw,10,12
etrontech,8,54
cny70,11,27
w90p710,7,13
rts5301,6,18
j6920a,10,28
ads1102c,9,66
78k0r,7,21
a2240,9,29
as3842,9,21
tcll42e9fr,6,49
tps76033,7,13
7416,53,1031
b230a,8,22
ad9518,8,23
pic18f25k20,8,15
2sd820,8,18
az7500bm,6,24
rs207,7,42
74h373,9,18
bs816a,5,8
enableirq,8,11
as11d,10,40
rfx2402e,6,11
p14nk50zfp,10,22
ltv817a,8,18
bd907,10,14
stm32l15x,7,23
6D91,13,33
6z5p,10,81
ta8216h,11,27
pt334,5,9
b1205b,8,22
tca6416,8,11
tcll46e5300a,10,33
d4126,9,43
sc9153,8,35
ic7107,5,41
hef4011,9,28
97f1204smbn,7,10
ade7752,8,16
78l24,8,26
265vac,2,8
0402esda,3,9
tle4921,4,10
4131,33,1234
lm307,8,23
nrf9e5,8,20
4901,50,1401
3112,74,3764
d2sb,9,52
td62083ap,8,19
2072a,5,22
28c256,8,16
3472,42,632
2r2j,8,20
mc96f8208s,6,15
lt1175,5,8
da14,6,255
sd42522,6,13
ssm2167,6,10
sgl8022,8,51
stc12c5608,7,29
op184,6,14
pi15,6,17
timerb,6,10
s8211,5,13
rda5851,7,19
ic12v,4,15
lvxc3245,6,7
ads8332,3,14
hck0,4,22
p6ke27ca,6,14
1n5407,6,23
me007,2,11
tms320x281xdsp,7,9
qh7938,6,17
er1j,6,32
lc26es26,9,42
tms32f2812,6,11
at91sam7x512,5,9
lc4128v,6,29
c8051f022,4,7
qg8,8,54
mp4033,6,16
oz8940,6,7
lm2588,4,10
pcf7941,6,19
max504,7,17
v23134,5,13
19dbm,6,41
uvision4.72,4,5
sa1117,7,21
siliconimage,6,17
2911dz,6,21
at45db081d,5,10
74als138,7,27
sn74ls123,5,10
152k,6,90
spectrerf,6,12
ltc1799,5,8
a4953,5,9
but12ax,10,36
k4b2g1646e,5,13
hdp2910,6,9
utc358,7,51
1n4747a,7,22
wr2,6,333
lt3763,8,19
74hc93,5,12
afg3022,6,9
pam2803,7,18
ip113s,5,9
10pcb,4,13
sod23,7,31
abs6,7,90
lm73,7,15
onenand,6,25
ina103,7,23
pe147,6,5
kbl606,5,8
cn3052,5,15
oc8051,5,24
at45db161b,6,9
sd42560,6,9
ads805e,6,13
7336,32,789
st1117,6,14
hef4046,5,18
j122g,5,52
1vrms,7,28
g7ph35ud1,3,11
mb85rc64,6,12
iw3620,6,16
fs210,6,23
bd9896,6,11
lp38690,5,9
tl16c554a,5,8
lcmx0256c,6,13
hs8108,7,20
a3967slbt,6,18
iar6.6,6,14
stmpe811,6,17
p10nk80zfp,6,24
smartbond,2,17
jmf602,6,45
tfdu4101,7,13
sot163,6,16
led32860v,8,19
43060,16,64
bd9896fv,10,17
siliconlab,3,31
bitaction,6,8
28f256,6,18
ok2440,6,12
fp6293,6,21
ke6.8,1,1
nxp8563t,6,14
d1067a,5,16
dsd1793,6,43
hef4069,10,37
aoz1014,5,15
amc7812,6,9
b2115,9,51
xc3sd3400a,5,12
jo3,4,77
xc846,4,16
1cz41h,5,15
funckey,5,14
ads8528,4,5
d34fv6h,2,9
bm231,6,34
DMS3R3224,9,12
ecera,5,15
la769317l55n7,4,12
z2156,3,6
br12sh1,3,5
tft4.3,5,15
s4120,4,46
tef6624,5,9
ir2100,5,46
tms3450,6,17
tlp715,2,17
07d270k,6,32
totx,15,74
29gf95r,1,9
s14k300,6,31
1mr,5,137
mbr30100ct,7,22
ua7805,5,10
tclhid29206p,5,8
0186G,5,11
a01v01,5,16
50uh,7,37
agc1,3,21
hyperlynx8.0,5,8
icplus,5,47
ip113g,5,11
1hs,4,222
stk4151v,6,19
ra8875l3n,5,10
lm309,7,11
ts321,6,11
tpl0102,5,11
s10k275,6,16
2999uz,5,7
iqs127d,5,9
sm6t6v8ca,5,8
esd0402,5,13
56300,12,5072
mx25l8005,6,13
s1zb60,3,4
xl4002,5,6
isl6262,5,21
lg32f1,6,12
m8051,6,23
sd5000,7,116
bd3702,6,34
16f684,5,17
69h,7,142
ta8263bh,8,33
tc358779xbg,5,5
2sc4617,5,10
smartspice,5,20
apa3319,5,17
ke220ca,1,1
m9s8ac16cg,5,7
750mhz,6,78
mpc8640,6,15
sn74cbtlv3257,4,5
z8d168,5,8
quartus6.0,5,18
gp2y0a02yk,4,9
lp156wha,6,14
ap1511b,4,9
rc4559,6,17
pt333,6,12
maxq1103,5,10
tps2543,5,7
fan4010,5,12
tlc3702,5,8
ygy888,5,27
29pt548a,5,12
aat11732,5,8
24c08c,5,11
vaa70,6,23
pic12f635,5,8
pvc300a,3,6
dpa425,5,7
74hcu04d,7,16
2222b,5,37
ip00,6,147
8274,18,643
66f,8,479
siward,5,19
at42qt1010,5,4
pc28f00,4,6
irfp054,6,10
63002,14,159
74ahct245,5,9
us2d,5,12
mv3581,5,33
ipc1752,6,44
ads7830,5,6
ga310,4,91
ob3392,4,5
max301,4,93
lc1117,3,24
rfmod,3,29
dm9000ep,4,11
bsim3v3,4,6
mp2143,3,12
sbl1040ct,4,8
lm7908,4,12
25l8005pc,3,5
mcp607,4,6
pt4450,4,25
88pa,3,12
adm2587ebrwz,4,9
tcl9421,4,12
diadem2012,4,4
sla12vdcsla,4,12
splc780d,4,6
tps7a4501,5,12
psdsoft,4,7
max4073,4,8
cfgr2,4,7
pa16,4,47
78r12,5,22
2sa1037ak,4,9
tiny2451,5,8
c1041,4,126
lpc2220fbd144,4,5
lpc768,3,6
opa2735,4,7
l4962,5,11
redeclaration,4,12
e421c6,2,6
cc1110f32,4,6
02qr,3,3
irfi4019,4,7
5kp,4,69
fpgacpld,4,10
29tphd,6,17
s13003,4,29
eda2008,4,8
74hc004,4,5
mic520,4,13
bs62lv1027,4,5
driverwizard,4,13
74als,5,32
ad9859,4,9
76ghz,4,14
coiltronics,5,11
xc62fp,4,5
ep3c16q240c8,4,11
74hc95,5,17
ai1059,3,3
p87lpc764fn,4,12
af20,3,282
90mhz,4,43
ta8225,4,25
lm237,5,8
ina331,7,8
l6258,4,7
ads1130,3,12
blm18pg121sn1,4,5
l0402,4,11
keil4.23,3,8
ep9351,4,16
udt26a05l05,4,5
lcdu,4,79
stpr1020,3,8
stm32f20x,4,20
hg4231,4,25
2440a,4,17
td860,3,57
ad5547,4,7
svf7n60f,4,14
s3508a,4,19
mp1038,5,12
openhw,7,30
mt27ca,3,6
isl3152eibz,4,6
max354,3,9
606g,2,48
10nh,4,33
ls00,3,40
c196,3,117
29nl9000,8,20
ttp224n,3,27
pads2000,4,8
a4954,4,16
jm12864,4,11
yd2817b,4,9
msp430g2553ad,4,8
mt8820a,5,16
csc8515,4,7
aps3003s,3,23
ads1202,4,9
cn5010,4,15
aa07,2,15
adclea,4,6
max9867,2,5
674x,4,8
plx9052,4,12
dw8502,4,13
arm3358,5,9
sd6904s,4,10
cp2121,4,6
baudrateprescaler,4,6
2014pcb,4,9
uln2003ad,4,14
stc15l204,4,9
im1531,2,14
cat9883,4,6
tps7a4001,4,6
str912,3,7
tf2177,5,11
60n120,4,21
au6860,4,8
19264c,4,9
053l,2,8
7341,43,763
339p,3,22
scpq,4,19
fpclk,4,20
c3074,4,15
dac7621,5,12
mdo3012,4,29
techfile,4,11
12f1,3,27
cy7c1041cv33,4,6
em78p259,4,14
gm7230,4,10
1g1f1,3,4
